onset	duration	trial_type
22	12	Emotional
68	12	Emotional
108	12	Emotional
152	12	Emotional
194	12	Emotional
236	12	Emotional
280	12	Emotional
326	12	Emotional
370	12	Emotional
416	12	Emotional
462	12	Emotional
508	12	Emotional
550	12	Emotional
596	12	Emotional
640	12	Emotional
684	12	Emotional
728	12	Emotional
776	12	Emotional
822	12	Emotional
864	12	Emotional
0	12	Landscape
42	12	Landscape
88	12	Landscape
130	12	Landscape
174	12	Landscape
214	12	Landscape
260	12	Landscape
302	12	Landscape
346	12	Landscape
394	12	Landscape
438	12	Landscape
486	12	Landscape
528	12	Landscape
574	12	Landscape
618	12	Landscape
662	12	Landscape
706	12	Landscape
752	12	Landscape
800	12	Landscape
844	12	Landscape
