filename	acq_time	operator	randstr
func/sub-09_task-bodyodor_run-01_bold.nii.gz	2017-09-17T09:00:45	bnattar	9dd1892c
anat/sub-09_T1w.nii.gz	2017-09-17T09:20:00	bnattar	b9b83349
func/sub-09_task-blank_run-02_bold.nii.gz	2017-09-17T09:21:05	bnattar	0be77ba3
